ID,target,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
0dfc59af8,500000,-0.313019624,-0.176193823,0.0999186129,-0.057831599,-0.131938015,-0.118823842,-0.02088828
0e1920aa8,406000,0.3550826253,-0.342525203,0.1598092861,-0.4581002,-0.020356173,0.2187696073,-0.316114146
0e19c2272,151750,-0.305415768,-0.163465726,0.0871760639,-0.051981238,-0.100098707,-0.105082935,-0.006967355
0e2d63def,5000000,0.4677629304,-0.69272362,-0.126308235,-0.536491652,2.3531148734,0.2318577266,-0.207170373
0e2e32e67,14117000,0.2498935471,-1.096898177,1.4267947487,0.1553094269,1.2985651549,3.9364747029,2.938673578
0e33dc3d1,2000000,-0.08032305,-0.010880513,0.0721316227,0.283123492,0.0848493175,-0.589184233,-0.05106635
0e54e257b,10000000,3.1237942097,-4.260668028,-6.288156908,0.9864676304,-2.144290534,-2.977572079,-1.511237942
0e588402b,4000000,2.3195810086,-1.870029568,-3.457347272,1.9119396746,-5.657449154,2.5792572844,2.3642251175
0e6d5a8b0,14000000,-0.154652964,0.1173406246,0.0789778096,0.0016185105,0.2593095938,-0.201962764,0.7580751603
0e7ddb509,2900000,0.5852464812,-0.990667363,0.6362301029,1.3528819746,0.2387484369,0.5341806822,-0.522956013
0e887aa09,1630000,0.3020578551,-0.571326362,0.0271691774,-0.417472766,1.9219369935,0.4230558859,-0.861313487
0e8c830c4,1477600,0.5310019553,-0.527975893,0.2278685831,-0.979857804,-0.664263562,0.0347980183,-0.687569346
0eb66e6ad,16072000,0.8271067786,0.3421177141,-0.249439704,-0.711815453,4.183618259,5.5859977296,1.1394899336
0ee72d61f,13800000,0.900789484,0.5303684428,-0.33395233,0.0678243174,2.6137791945,-0.661301204,-0.946688777
0efce87ee,8000000,2.0947300779,-1.53466066,-3.864949217,0.8457673137,1.8265960264,-2.599760874,-5.837897184
0f1f08763,5000000,0.1370654606,-0.409928388,-0.02897159,-0.401566579,1.2877074865,0.4757943412,-1.287607616
0f2aaf7e5,6000000,-0.193269522,-0.400419428,0.6394023866,-0.20268761,0.447924024,0.3461679484,0.8872268284
0f2e84a29,1610000,2.4711987636,-0.569185917,2.0898596368,0.8946682086,-2.777163825,1.7970750474,3.1998116903
0f349b47a,10000000,-0.028082809,-0.054784246,0.2231486087,1.7303258018,-1.015979308,0.2939489068,0.4574783327
0f3b3003f,9000000,-0.161706935,-0.274267108,0.1765311728,-0.314047656,-0.680697339,0.0268388937,-0.051773636
0f452fd3e,20000000,-0.008183975,-0.396411267,-0.38425861,0.1198271832,-0.30848752,-0.055117951,-0.720241638
0f5517ab0,7510000,3.4437453857,-5.33496886,-7.120325239,1.2003337246,-4.830125343,-1.735068903,0.5093754789
0f70e1a1c,872000,-0.257701286,-0.114066729,0.1960099414,-0.078333588,-0.00314546,-0.22742436,0.256476339
0f9231688,40000,-0.312936975,-0.180559983,0.1033351218,-0.06259395,-0.131047177,-0.124045471,-0.022784843
0f925f08c,3000000,0.7668489376,0.0134709619,-0.355525078,-0.076290116,-0.187927891,0.158211904,-0.470573072
0fadf9219,500000,0.87666795,-0.129266996,-0.893560048,1.2135171987,1.6736339033,-0.359656807,0.3887453177
0fb080660,7000000,-0.095905609,-0.643374731,0.1289407888,-0.30618722,0.9670661734,-0.621485544,-0.127866419
0fc215d64,1200000,-0.293386874,-0.131554345,0.0593764737,-0.043830366,-0.056826199,-0.079281099,0.0277173033
0fcb524b7,2000000,0.1781411913,-0.196333161,-0.416166368,-0.026437432,1.1361732356,-0.661004719,-0.220233838
0fdacab09,60000,-0.212100689,-0.171668048,0.0139614232,-0.137484462,0.0889191125,-0.020811164,0.0529134538
0fdc81882,40000,-0.309788852,-0.187619736,0.0936832994,-0.059336862,-0.151556236,-0.124014512,-0.01101624
0fddec776,8000000,0.001465789,-0.384540562,-0.675678698,0.0897470935,0.0062003159,-0.3173297,0.3157803783
0ff5ed246,6717333.34,2.0405533088,-2.557959794,-1.705518238,1.4112970198,0.4865320604,-1.952276634,-0.155966865
1008166a8,2322000,-0.227202982,-0.216717342,0.1250685395,-0.162357502,-0.071420663,0.1996137266,0.1677283706
1016ba869,1440000,0.4090449943,-0.699737064,-0.948526633,-0.063813728,0.435235352,0.1825659053,0.8521984948
101847559,30000000,-0.075216616,0.2813330426,-0.059735407,-0.079234284,0.4286267544,0.0842454757,0.3280736553
102bd04d8,1988666.66,0.7184696401,1.4876102546,0.0714354759,-1.289839358,2.9863625909,3.3564869519,5.3169651991
1045a5101,5660000,0.671090007,0.0639999944,-0.250286947,-0.097027862,2.0768853095,0.8974822355,0.3007659315
104ded997,600000,-0.312738743,-0.182587307,0.1081381465,-0.05909035,-0.12721919,-0.108092424,-0.008976478
1059bc35b,50000,-0.278546344,-0.203411463,0.0824624961,-0.079041236,-0.080675938,-0.064472379,-0.055949657
10a929b4f,20750000,1.0115387469,-1.999379613,-1.613473075,0.8887721584,0.0176247122,1.1922483314,0.0394651262
10b8ee0d8,15200000,-0.29059542,-0.227879876,0.165793294,-0.092064942,0.0021647745,-0.053359887,0.0730905306
10bec3555,390000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
10c2ea2f3,6000000,0.3080876815,-0.8206429,-0.733430916,-0.163164099,0.6994350725,-1.066025928,0.1476950797
10e824dbb,18062333.34,0.3948672524,-0.311121972,0.3412419775,1.8271847478,-0.257626262,1.8588441573,0.6735406731
10e82796a,1130000,-0.275263887,-0.239011699,0.0545811267,-0.021040785,-0.145010229,-0.146807877,-0.108043122
10f1de93a,4700000,0.1362070834,-0.112088712,0.4942806268,-0.725175011,1.7730532393,0.0130804258,-0.177228713
10f890317,1000000,-0.310840269,-0.171197599,0.0957576534,-0.056745141,-0.124759761,-0.114754143,-0.016339423
11250a507,29370000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
113a0df16,1943333.34,0.6531100887,-0.77055542,1.9318364104,1.2696050544,0.9940240714,-0.161915468,-2.886863342
1160f5e79,10200000,0.5075130679,-0.360864465,0.0380725147,-0.731327017,0.4154356308,-0.146289689,0.8186803396
1160f65f5,1400000,-0.306539498,-0.160337464,0.0894983499,-0.069950732,-0.107388115,-0.07024137,0.0227294267
1167509aa,10000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
11afe76e6,2000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
11b309b45,1960000,0.1601290078,-0.642519988,-0.88794713,0.1951534071,-0.608958609,0.0409546415,0.8448060873
11b5f039b,22750000,-0.284083017,-0.102834449,0.0394326422,-0.024714927,-0.004449706,-0.037996764,0.0954753716
11d5b7c0e,15110000,2.561901796,-2.520040547,-2.636101285,-1.579908529,8.2791193997,-4.371346654,-0.03761939
11df6f4bc,12221000,1.3277284509,-1.245150572,0.5445301204,-1.006309105,4.295236693,5.8462844755,3.6632552016
11fdde7eb,1900000,-0.021895092,-0.010549925,-0.268719409,0.0769621217,0.6501278924,0.689814933,0.5452713003
1208ab425,24000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
120eb3f4b,800000,-0.227540611,-0.049415623,0.2660855818,-0.189537786,-0.130712333,-0.168752596,0.0933330608
121736323,4052000,0.7588604145,-0.539906879,0.4724439376,-0.718090964,4.2812122964,-1.14034508,2.3362259258
121e433d3,200000,-0.208533014,-0.172199797,0.1210833168,0.0683470441,-0.237163139,-0.099836849,0.1057472046
123a3e372,10000000,0.3103198422,-0.470941986,0.6931739988,-0.474528489,-0.303507079,1.1483055577,0.6646512318
1240432e8,4000000,0.58456705,-0.236566515,1.2219478799,-1.254801587,-0.492822987,0.133677966,-0.196442879
1240fa2e3,140000,-0.304532223,-0.187753254,0.1077022595,-0.061572718,-0.107246034,-0.145766068,-0.014996646
124807db0,262666.66,-0.302144122,-0.181684438,0.1027089884,-0.044373365,-0.135329166,-0.098937943,-0.025135777
1249ffb84,5000000,-0.106396253,-0.408234811,-0.061974147,0.0022509843,-0.08157919,-0.596188817,0.1948452961
125046869,2000000,0.3992877674,-0.683937358,-0.263330608,-0.56741041,0.0276918258,-0.165320234,-0.199077418
1254c44d0,10000000,0.4146720006,-0.587337488,-0.175913184,-0.483177515,0.5309122633,-0.327741298,-0.064256228
125c1ff5f,27200000,1.4256776526,0.2412604819,0.1538197431,-0.900379756,1.7588377635,4.0205283612,-0.627571754
125e5f2f4,5200000,1.4515690931,-2.318938068,-2.788319783,-0.356015483,-3.057216127,0.0415629106,3.1542855461
1260606f4,108000,-0.302680488,-0.180263699,0.1067530172,-0.070241566,-0.119818414,-0.109276347,-0.002262147
127478826,2000000,-0.243466704,-0.277439578,0.0933679937,-0.101246549,0.0361347578,-0.121119933,-0.141743373
127ed287e,400000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
1287d2d53,3520000,0.3043417473,0.3424957238,-0.434836642,0.2766620283,0.5668529096,-0.390368528,-0.414076305
1296b73ee,1000000,-0.310164867,-0.187788728,0.1152555109,-0.05859406,-0.110962055,-0.088696717,0.011416768
1299cab28,2000000,0.1863354491,-0.753532922,-0.093042996,1.353200041,-1.133121906,0.11336798,0.0670643953
12ada2c6c,200000,-0.24570211,-0.18270689,0.1482808683,0.1463007041,-0.056743563,0.033125337,-0.055986383
12b05d822,20000000,-0.035014941,0.1330341457,0.4674950825,-0.381857665,0.6120876648,-0.419259689,1.5748534821
12b150758,1809333.34,1.7656956913,-2.34708258,4.1746776206,-1.597067778,6.5198257481,3.9475918564,-6.85321524
12c818f0f,1500000,0.5884382041,-0.677185921,-1.268333173,-0.23065222,-2.344567104,2.2227745706,1.9544795303
12ced5924,1000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
12f86b2a5,50000,0.2073205556,0.7514134333,-1.019848715,0.358457926,1.451880708,-0.212522621,0.0439570632
12fdc199a,8000000,0.2329621145,-0.695618677,-0.356326158,-0.257562688,-0.371472851,1.2249045396,-0.489800535
130159057,10440000,1.2370473172,-0.975133472,-1.875961394,0.521418738,4.1351424687,-0.843495565,-0.41947422
13091f18d,20000000,0.0598963906,0.1044946025,0.0482034562,-0.580117811,1.5789906666,1.8084761735,1.8819089772
133486df6,3400000,0.0784415885,-0.423094324,-0.181691404,-0.278012882,0.3820295989,0.5001846801,-0.156077073
133631910,400000,0.3337562461,-0.467963765,-0.760225341,0.0113850322,-0.100569608,-0.364768019,-0.073882973
133866461,5000000,-0.301597829,-0.169297924,0.1010472913,-0.067351296,-0.117461402,-0.152535987,-0.046734534
1338ca6ae,15000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
134d63f82,5000000,0.8394208332,-0.883051683,-0.287632969,1.0605027672,1.0603693483,-1.324825552,-0.116568544
1362bae6f,560000,4.911377957,-6.453103995,-7.928898915,1.1413216186,1.8340440229,-3.689867814,-1.604536332
1372a718a,600000,-0.303373576,-0.16917336,0.1004832117,-0.061459782,-0.081728128,-0.072132968,0.0522909265
1373199ff,700000,-0.157609652,-0.486178417,-0.025586894,-0.105716845,-0.432612532,0.1957399572,-0.058203975
137fcea1a,16000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
1382adeb4,4000000,-0.279862658,-0.179474648,0.0711158761,-0.078922915,0.0286446082,-0.20112386,0.0195222149
1392a8f7a,1200000,-0.31425124,-0.17952626,0.1037276851,-0.05975676,-0.136648297,-0.120600134,-0.022106272
1394c1db5,304000,0.0220972358,0.5622266425,-0.595895699,0.0735434694,0.9921297772,0.355704522,0.6249375484
13a05ef44,600000,-0.247880996,-0.247612313,0.0027061707,-0.053604144,-0.102793848,-0.172919306,-0.013613148
13aa1d8c9,3034400,0.3832161269,-0.732743531,0.932527209,0.8121847782,0.233662647,-0.005579111,0.0428940199
13b28c8b3,280000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
13b727a3f,2000000,-0.236014647,-0.063680226,0.0090217939,-0.095449682,0.1641195446,0.1107984884,0.2116639848
1419dfb4d,2000000,-0.171900344,-0.301900106,0.0093240125,-0.147217392,-0.187692848,0.2263319409,0.1939552625
141c2bd2b,39030000,0.5344096225,-0.572956815,0.1937308124,0.1824725468,2.1293434419,-0.959488679,-0.610775463
141f4fdb8,2100000,-0.295161912,-0.190660862,0.1540843866,0.1263294695,-0.181390283,-0.088489493,0.0067646834
142deffec,1408000,2.9773158108,-3.854236865,-0.738633846,-1.177979545,4.8623092054,-0.255358126,3.2625931551
143a5293d,1200000,0.3847178133,-0.731280433,-0.893634884,-0.231404114,-1.189406473,-0.087891943,0.9787508486
14424d7cc,48000,-0.297230029,-0.18046502,0.1259721339,-0.05018695,-0.096756387,-0.086265076,-0.061623985
144ecf777,2500000,-0.299831991,-0.174675774,0.1236304661,-0.077072586,-0.077456739,-0.06865157,0.0747590187
145673354,5400000,0.9886387833,0.3215161321,1.343436894,0.3957641301,3.7207563507,-2.954448374,3.7187188192
145973334,2000000,-0.307734228,-0.176814487,0.1044205486,-0.059503375,-0.136344785,-0.125678142,-0.005219828
146500b51,13800000,0.8406669054,-1.494069118,1.9387949888,0.4113255165,1.8993081678,3.8114180103,4.730444173
1469e98c5,2900000,0.3581627651,-1.072191909,1.3699027777,-0.133189953,1.0481977483,1.4206292996,1.23194482
14a5d0fe8,40000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
14bd7d131,2000000,-0.240164505,-0.244552312,-0.060827139,-0.059616881,-0.269559559,-0.157844674,0.1499058992
14c84f0c0,10000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
14e082e9a,152000,-0.240563618,-0.239706396,0.0502528248,-0.091973128,-0.117410128,0.0512223258,-0.0805859
14f452ec9,2692000,1.4107006352,-1.340414407,-1.933934014,-0.753841718,0.9336282543,-1.065195564,-0.765686696
1503cdcc6,8139000,-0.101449143,-0.447220564,0.5501767357,-0.152211729,1.1840703818,1.5114129064,1.5859543851
150c45d59,40000,-0.286325765,-0.156983233,0.1125867236,-0.110414641,-0.253228687,-0.129496361,-0.142312877
15193f459,5228000,-0.311006815,-0.170472911,0.0961655961,-0.055540146,-0.12304404,-0.111672586,-0.009302041
153140a59,450000,-0.135564876,-0.081235696,-0.043387639,-0.041004017,0.5581894097,-0.15409927,0.0502901549
1533877f8,200000,-0.105349987,-0.379140581,0.0819732257,-0.148014154,-0.122106058,-0.204723434,0.2934580443
15503a18c,12500000,-0.021205502,-0.103097455,0.6802657731,-0.2611293,1.0270288898,0.4714042645,1.8679009234
1550e27bb,980000,0.9551588848,-0.750859925,0.4736985716,-1.52541437,0.1447496989,0.0251619041,-1.240683048
155140b96,1000000,-0.301755937,-0.204231695,0.1412102134,-0.067066038,-0.052873436,0.0046992904,0.0943084718
155cf878e,6000000,0.8473598431,-0.711817933,-0.849971658,0.9727390855,0.3908514468,-0.901552876,-0.008903551
157d76880,2060000,-0.21743611,-0.402365038,0.1803742893,-0.073655583,0.2351738732,-0.278969398,-0.324602427
15842e967,16000000,1.8091106081,-2.758402553,-4.815351116,0.1246821825,-5.351214889,0.1877425671,4.1289705994
1595c36d2,57000,-0.293380459,-0.204125967,0.0641253307,-0.05301466,-0.150519087,-0.138325025,-0.031289965
15a93fbc8,850000,2.1512616405,-0.386512244,-3.38614611,0.1736501474,5.4570383304,-3.099499701,-1.894726263
15cd1d1d5,8018000,2.0265595014,-1.217239473,-1.627242993,0.1149367566,5.8865133343,-0.441986151,-4.258307487
15d255c9e,2000000,-0.106065867,-0.315976312,0.1319830693,-0.298830097,0.0510892872,0.403473666,-0.398573486
15dd66bbf,9800000,0.3390235388,-1.746716896,-0.974636272,0.1625606866,-1.434016554,-0.328281657,0.4534375423
15defc71c,10849666.66,0.8998896156,-0.393595717,1.9669576366,0.1169344605,1.2762151507,-0.75659519,2.241420001
15fd7a9c6,200000,-0.13098842,-0.39116906,0.1376276358,-0.040776293,0.0854647182,0.2275296807,-0.191599628
16015eb55,1202000,1.8195115932,-0.329369312,-4.375063307,1.8896197696,-1.940424994,1.5614365737,0.6659454651
161b74329,2384000,1.7147143382,-1.711714165,-2.929269437,0.6530050987,-1.245879885,-1.622654638,0.6390702518
16264c5bc,10000000,-0.263191585,-0.166519089,0.2141515745,0.0213952178,0.059478723,-0.166877649,0.4486187716
16532a0c9,2000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
1653b322d,16991333.34,2.6371742,-1.850973174,2.8933153116,0.0295666267,-0.69901192,1.9176215963,-2.497600653
1694a2a9f,700000,-0.286136011,-0.224299428,0.0630612455,-0.066982761,-0.119807748,-0.162439229,-0.010040771
16970ce16,1600000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
16a02e67a,2352551.72,0.5520769152,-0.698317007,0.6148674932,-1.018941763,-0.369696872,0.461071823,0.1398913135
16ab8ae14,26400000,1.2911503053,-1.167480758,-1.28057528,-0.713967488,3.1335020186,-0.073777467,-0.755933286
16ac64d07,350000,0.4917863085,-0.502294824,-0.109204194,-0.575219833,0.5685728726,-0.403501606,0.1562676276
16bc96b7b,4320000,-0.089416869,-0.458885705,-0.018249465,-0.065726006,0.2919087781,0.2339091838,0.4548028619
16dd8452d,4000000,0.7141638488,-0.391883175,-0.771136181,0.5178066805,2.5760033215,-0.548178258,2.8952313686
16e7329a9,4600000,0.1206043856,-0.474882714,0.3303909608,-0.693037826,1.493687646,-0.627666718,0.8358183496
16e9f83f3,3590000,0.8169603821,-0.952764932,-1.082962687,-0.447206024,1.6476918284,0.4280588086,-0.009019998
16eafcab5,12000000,-0.281815639,-0.172999415,0.0740317268,-0.100180569,-0.109773328,-0.047577815,-0.074060642
16eea6b20,30000,-0.308016225,-0.164973422,0.0925238791,-0.065603999,-0.112890813,-0.086136989,0.009474782
16f48066a,22166666.66,1.1127022939,-1.575084207,0.74178067,-1.120270534,1.5831095252,3.1618420739,-2.005006862
16f811105,686000,-0.153091232,-0.197914467,0.0395731895,-0.10936478,-0.150983609,0.1565790517,0.0868075991
16f95b9ee,4400000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
1719c79a1,20000000,0.0353743802,-0.128029931,1.0279442015,-0.68316837,0.8345900602,-0.516251824,1.3007131251
17224efee,3938750,2.8019522596,-0.822065899,4.7185212458,-2.223020549,8.0366809986,-0.05794235,-2.133521079
1739fb8c4,20000000,0.0541333686,-0.232266248,0.4700676333,-0.6393191,0.6770997997,1.8690776153,1.6037872135
17b624c7c,20000000,0.7708355598,-0.932757772,-0.676499389,0.2616557608,0.7384467169,1.1121507333,0.10865316
17b8789d4,1460000,-0.271979859,-0.264954961,0.2208459403,-0.051231299,0.1302224292,0.1990503828,0.3139629669
17ba8f200,25000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
17c3e83e5,6208000,2.3380569159,-3.153296714,-2.794434589,-0.443489682,2.2687496289,-0.294465993,1.8925047266
17d5bfa1d,10000000,0.4308092715,-1.098375189,-0.632520152,-0.452204846,0.4044540813,-0.045993334,-0.575868247
17e2164c4,2800000,0.1784351958,-0.692755066,-0.117770666,-0.576816977,-0.620966803,0.4533016672,0.0006298762
17f9d8c9c,4500000,0.2564959851,-0.800580679,-0.295392967,-0.100824365,0.8317771505,-0.639530305,-0.410774942
17fb87123,1800000,-0.303621937,-0.155292618,0.0858493287,-0.0504425,-0.095146214,-0.094055682,0.0178345436
180f21115,1200000,-0.304910778,-0.183537601,0.1310589677,0.0038881867,-0.13775539,-0.07324013,-0.058801959
183e6b6bc,7000000,0.8370986046,-0.81512295,-0.0425154,0.4855525015,0.0430644299,-0.782915122,-1.115839867
1842ddf03,4200000,-0.158486834,-0.381813343,-0.119955409,-0.036642816,-0.150641377,-0.118947003,0.166729783
18516f2bb,3342666.66,2.3605603628,0.6950492574,2.6164084348,-1.348156463,5.398642449,-1.20907541,1.9916377723
1857737c8,1235000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
186030841,2842000,-0.261276766,-0.229660517,0.1997331905,-0.051814401,0.1042408875,0.0940213346,0.2570803512
18768ec17,80666.66,-0.284564235,-0.139860703,0.1451770521,-0.114166163,-0.16080892,-0.151450218,-0.066532055
188521e79,200000,-0.2124668,-0.252440949,0.1124443194,-0.084765631,0.2371900081,-0.013397928,-0.309815139
188884a1e,2000000,-0.267784709,-0.27145493,0.1744908544,-0.129738734,0.050163898,-0.190109455,-0.109936231
189059ba4,28000000,-0.281046414,-0.181038616,0.1043449542,-0.013384746,-0.104196518,-0.129069453,-0.074636718
1895c8f1d,4000000,0.0616167908,-0.27887848,-0.051711246,-0.346237157,-0.579462435,0.1011587417,0.0320214054
189a2b5a6,4234800,-0.166946107,-0.030068105,-0.040175939,0.1206600083,0.2843545879,-0.037078227,-0.478056461
18a1b4d0a,6160000,0.0786800582,-0.686669407,0.1837827136,0.1222431253,0.2820579111,0.3946785148,-0.680710056
18ae5156c,1250000,-0.213874544,-0.191172643,0.3522315297,-0.195801984,0.2621326994,-0.105138278,0.4036063295
